player_key,username,title,country_code,country_name,continent
22123,omid-h-r-1370,,,,
22124,danielstolen,,,,
22125,konditer,,,,
22126,hosse22,,IR,Iran,Asia
22127,adrenalin95,,,,
22128,nabenmoh,,,,
22129,Noeth,,,,
22130,jfmonteiro,,PT,Portugal,Europe
22131,abrahanpaula,,,,
22132,HoudinicisMedicis,,,,
22133,LMFG,,ES,Spain,Europe
22134,creepzed,,,,
22135,dkasamy,,,,
22136,shahrokhs,,,,
22137,VOVRUD,,UA,Ukraine,Europe
22138,Docben,,,,
22139,Delorenzi,,AR,Argentina,South America
22140,morganpretzk,,,,
22141,MidKnightOil,,,,
22142,Sciuz,,,,
22143,Dragan58,,,,
22144,Thiago_Siqueira,,,,
22145,FireLeper,,,,
22146,dwarf66,,,,
22147,Aronianfanboy,,,,
22148,Bee1,,,,
22149,kaspi1,,,,
22150,NoPlayNoFun,,,,
22151,rsvfts,,,,
22152,GRANDPENUS,,,,
22153,mano07,,FR,France,Europe
22154,anderoli,,,,
22155,akoking,,,,
22156,Abrahamdex17,,,,
22157,maxchagas,,BR,Brazil,South America
22158,Polo69,,,,
22159,madjay,,,,
22160,GodAbes,,,,
22161,WALTITO,,,,
22162,Tsvetushchiy,,,,
22163,position100,,,,
22164,SantiagoC,,AR,Argentina,South America
22165,massimotaranto,,,,
22166,frankjerez,,CO,Colombia,South America
22167,pranavka,,US,United States,North America
22168,Rigel1214,,PH,Philippines,Asia
22169,alemdalenda,,,,
22170,Galardox,,UA,Ukraine,Europe
22171,TrainingAcct,,,,
22172,bugdog,,,,
22173,dusand,,CZ,Czech Republic,Europe
22174,Sale81,,,,
22175,Vandick,,,,
22176,CoJOnUdO,,ZZ,Unknown,World
22177,pawntakespawn,,TR,Turkey,Asia
22178,bjscacchi,,,,
22179,Kimi_Londis,,SK,Slovakia,Europe
22180,teslaplayer1,,,,
22181,Jvnunes7,,,,
22182,giginho10,,,,
22183,RonjaS,,RU,Russia,Europe
22184,king_menin,,,,
22185,OskyFJ,,,,
22186,miguelfdez,,,,
22187,moh_k,,,,
22188,Elembis,,,,
22189,wilmer2388,,,,
22190,ralphlomboy18,,,,
22191,felipeeugenio,,CL,Chile,South America
22192,Jpocholo35,,,,
22193,hyderho,,US,United States,North America
22194,MarcoIannone,,,,
22195,ChessInANutshell,,,,
22196,dkandGod,,,,
22197,igorium,,,,
22198,felipe01,,EC,Ecuador,South America
22199,misa2000,,,,
22200,KingMeTaco666,,US,United States,North America
22201,Selaimanie,,,,
22202,elpetijugador,,,,
22203,DeuceTendre,,,,
22204,chesstrix99,,,,
22205,ababolillo,,,,
22206,Shirouu,,,,
22207,phosk,,US,United States,North America
22208,cuconazo5,,,,
22209,fshenaq,,,,
22210,Salamalekoum,,,,
22211,DrDaoAlt,,ZZ,Unknown,World
22212,beno,,,,
22213,fikpatt,,,,
22214,PhoenixZX,,,,
22215,Gedeonkol,,,,
22216,saturno90,,HK,Hong Kong,Asia
22217,Morfi3500,,,,
22218,JoeYellow,,,,
22219,sweetie90,,,,
22220,Richard7,,,,
22221,Vadim2017,,,,
22222,said_h25,,,,
22223,STUdeNT326,,ZW,Zimbabwe,Africa
22224,emamenon,,AR,Argentina,South America
22225,nbeeyard,,,,
22226,alexchesss,,,,
22227,Virpe,,,,
22228,maelstrom77,,,,
22229,JoseHLopez2016,,,,
22230,dinosaurioinvisible,,,,
22231,paata68,,GE,Georgia,Asia
22232,evandrorocha,,,,
22233,ivan42,,HR,Croatia,Europe
22234,elhaitiano,,HT,Haiti,North America
22235,Manu-Negra,,,,
22236,Sayuel,,ES,Spain,Europe
22237,migueldecervantes,,CU,Cuba,North America
22238,averageman01,,,,
22239,venkateshrmca,,,,
22240,FAH_Q2,,,,
22241,EagleHigh,,,,
22242,vivaldis1969,,,,
22243,chessmaster3000,,UA,Ukraine,Europe
22244,Pigouille-88,,,,
22245,Freddies,,,,
22246,Seifo45CHESSER,,,,
22247,mfikret,,,,
22248,mertuska,,,,
22249,xxxmmm123456789,,,,
22250,a8---bug---8a,,,,
22251,StorchHeinar,,DE,Germany,Europe
22252,KINGAVASyGera7,,AR,Argentina,South America
22253,Alex_Geo,,,,
22254,leukolenos,,,,
22255,Mhorback,,,,
22256,Anarchik07,,,,
22257,SjakkPilten,,NO,Norway,Europe
22258,perkepon,,,,
22259,blartfast,,,,
22260,saint-brieuc,,,,
22261,Tronious,,,,
22262,ak7332,,,,
22263,eligius,,,,
22264,nbsp,,,,
22265,korneliusroma,,,,
22266,TempoTrainerBot,,,,
22267,hitecherik,,US,United States,North America
22268,REITZO,,,,
22269,tritolo,,,,
22270,Andrexadrez,,BR,Brazil,South America
22271,Alalr,,,,
22272,marshmallowmadness,,,,
22273,cerealskiller,,FR,France,Europe
22274,dalaidunc,,,,
22275,DavidPrieto,,PY,Paraguay,South America
22276,Guarani,,,,
22277,marko71,,,,
22278,mik94,,,,
22279,taajt,,,,
22280,Hansol-3,,,,
22281,SupplyChain,,TR,Turkey,Asia
22282,LaurentReynaud,,FR,France,Europe
22283,peonbcn,,,,
22284,ehcci,,IT,Italy,Europe
22285,tertius_gaudens,,,,
22286,whitelightknight,,,,
22287,ORS1962,,,,
22288,Sidney14,,,,
22289,EMERSILVA,,,,
22290,MarysolRamirez,,,,
22291,HafidBonJovi,,ID,Indonesia,Asia
22292,leoleo1981,,,,
22293,glassySky1,,RU,Russia,Europe
22294,lfb00,,,,
22295,mehgazi,,TR,Turkey,Asia
22296,psg75016,,,,
22297,RussianSober,,,,
22298,ghoigh,,,,
22299,dobo,,,,
22300,DrJekyll,,,,
22301,chessinstoguy,,,,
22302,apa13,,,,
22303,Giannasdad,,,,
22304,AldoGutta,,,,
22305,michal3141,,,,
22306,marcoag123,,,,
22307,mohamedhamdy,,,,
22308,nico199312,,,,
22309,Goveta,,,,
22310,bechilld,,,,
22311,isaac_stern,,,,
22312,labriasoontir,,FR,France,Europe
22313,denly,,,,
22314,pepejb,,,,
22315,Cihan12,,,,
22316,HEADCRUNCHER,,,,
22317,Khakhu,,ZA,South Africa,Africa
22318,hamidpardis,,,,
22319,kitaroo,,IR,Iran,Asia
22320,BlueSoup,,,,
22321,nikitachess,,SE,Sweden,Europe
22322,cecenne05,,FR,France,Europe
22323,NicolasVAISSIE,,,,
22324,colada81,,,,
22325,kaspa84,,BR,Brazil,South America
22326,Bobi58,,,,
22327,Tanc67,,,,
22328,Lavrentyy,,,,
22329,blackhand,,SE,Sweden,Europe
22330,mohit-sharma,,,,
22331,maconha,,,,
22332,zzuliseszz,,,,
22333,zemlyanin,,,,
22334,LMHJB,,MA,Morocco,Africa
22335,MedRx,,,,
22336,Sor_Keiji,,,,
22337,VAI-CORINTHIANS,,,,
22338,SteveTChess,,,,
22339,salpigeo,,,,
22340,PrawnSoup,,,,
22341,skullpst,,,,
22342,Bill_Ackman,,,,
22343,jliu2367,,,,
22344,barfe,,,,
22345,Arek1405,,,,
22346,Ruy98,,BA,Bosnia and Herzegovina,Europe
22347,Vlaswinkel,,NL,Netherlands,Europe
22348,shermammiranda,,,,
22349,srabie,,,,
22350,tomascortessantiago,,,,
22351,Serg_tourn,,UA,Ukraine,Europe
22352,volodyazg,,,,
22353,nivaldo,,BR,Brazil,South America
22354,seb333,,,,
22355,llamaletmesee,,,,
22356,vorland,,,,
22357,PaulJack,,BR,Brazil,South America
22358,oalbacete,,,,
22359,FindthebestMove,,,,
22360,AirborneWarrior,,,,
22361,Leoka,,,,
22362,Chrizzly,,,,
22363,Fermeyamo,,,,
22364,Sarkozen,,FR,France,Europe
22365,ujkuplak1,,,,
22366,ARO944,,,,
22367,Axrhstos,,,,
22368,toos2pid4chess,,,,
22369,fredazevedo,,BR,Brazil,South America
22370,CORVETE,,,,
22371,vx9mcz,,,,
22372,Cavaknight,,,,
22373,saxsax,,,,
22374,GummyGecko,,US,United States,North America
22375,gghkllmvgfd,,,,
22376,infested,,PL,Poland,Europe
22377,GARKOV,,ES,Spain,Europe
22378,curuvijamane,,RS,Serbia,Europe
22379,joseitoelmailon,,,,
22380,chaabanesami,,,,
22381,cha3komma14,,,,
22382,benegao,,,,
22383,jhongeliang,,,,
22384,BigBusBrendan,,,,
22385,RoyalPython,,GB,United Kingdom,Europe
22386,Das_Nutria,,,,
22387,pab86,,,,
22388,aggelakis,,GR,Greece,Europe
22389,terreplate,,,,
22390,tamagoshi2000,,CH,Switzerland,Europe
22391,molliets,,,,
22392,KrakTheMak,,,,
22393,Kurapika014,,,,
22394,kenneetjames,,PE,Peru,South America
22395,Oklin,,BR,Brazil,South America
22396,nmer,,IQ,Iraq,Asia
22397,EbnElKhattab,,,,
22398,TerahMet,,,,
22399,fita,,RU,Russia,Europe
22400,Iskabella13,,,,
22401,OrfeoEuclides,,,,
22402,azbox,,,,
22403,mva1949,,RU,Russia,Europe
22404,NIINKER,,,,
22405,jonesdobullet,,,,
22406,Blekinge,,SE,Sweden,Europe
22407,sirlethain,,,,
22408,ssssupyo,,,,
22409,veli_veliev,,,,
22410,Arie93,,,,
22411,remessa,,,,
22412,caylak47,,,,
22413,Serxo1976,,,,
22414,bshetty,,,,
22415,DruidaChess,,,,
22416,Mk83,,,,
22417,ashkan11,,,,
22418,Geuf,,,,
22419,arash-mojtabavi,,IR,Iran,Asia
22420,LifeGambit,,,,
22421,LuisGal,,,,
22422,Sturmwehr_45,,,,
22423,Djauw,,,,
22424,Allosergo,,,,
22425,Alequine,,AR,Argentina,South America
22426,khalid019,,,,
22427,jmorris0,,,,
22428,Greuceanu,,,,
22429,sslmcm,,,,
22430,c-Rav,,US,United States,North America
22431,johor65,,,,
22432,DR225,,,,
22433,jinkyjim,,,,
22434,newoilen,,,,
22435,Mobilunettes,,CA,Canada,North America
22436,caissa12345,,,,
22437,DiSarli,,,,
22438,Dexter1223,,GR,Greece,Europe
22439,Requin-Blanc,,,,
22440,AlexLych,,RU,Russia,Europe
22441,flunardi,,,,
22442,Tsukiya,,,,
22443,imyou,,,,
22444,Mickster,,,,
22445,feralore,,,,
22446,Elshnawy,,,,
22447,Fierastur,,ES,Spain,Europe
22448,chaipanimporte,,,,
22449,DPKICE,,IS,Iceland,Europe
22450,caliban2fr,,,,
22451,razinov77,,,,
22452,luiscarlos,,,,
22453,Ramouis,,AR,Argentina,South America
22454,CunCun77,,AR,Argentina,South America
22455,Drex78,,,,
22456,Nico_Vera,,,,
22457,Nicolas_H,,,,
22458,salehi-mehrdad,,,,
22459,PedroKarlovac,,,,
22460,hovik1972,,,,
22461,lorenzo95ve,,,,
22462,SliferPlays,,,,
22463,Poccitto,,,,
22464,ADHDXXX,,,,
22465,likeok,,,,
22466,backspace2,,LT,Lithuania,Europe
22467,mMartunia,,PL,Poland,Europe
22468,jswanberg,,US,United States,North America
22469,sirgeous,,,,
22470,AdithyaApuroop,,,,
22471,Baldrian,,,,
22472,evgeniyegorov,,,,
22473,DarthRexLOL,,AR,Argentina,South America
22474,GeneUKR,,UA,Ukraine,Europe
22475,janb,,,,
22476,mrbnk,,,,
22477,ikl3,,,,
22478,geoclabri,,,,
22479,freak999,,,,
22480,miravesta,,,,
22481,dragus,,,,
22482,assafpassal,,,,
22483,2ndThought,,,,
22484,Hermelix,,,,
22485,elossoft,,,,
22486,markcook,,,,
22487,tepa_1996,,,,
22488,FernandoElFermoso,,CL,Chile,South America
22489,Stargate64,,EG,Egypt,Africa
22490,cuzzo,,IT,Italy,Europe
22491,knightowl16,,,,
22492,Movemator,,DE,Germany,Europe
22493,dnaba,,AR,Argentina,South America
22494,ac31,,IL,Israel,Asia
22495,skulas,,,,
22496,Honchdaddy1,,,,
22497,kulfa,,TR,Turkey,Asia
22498,duplicATEme,,IN,India,Asia
22499,jeanjaures,,ZZ,Unknown,World
22500,bmg011,,,,
22501,elGRANManny,,GT,Guatemala,North America
22502,ktwiz123,,,,
22503,fegat,,,,
22504,chesscal10,,,,
22505,cool_chess,,,,
22506,Partisiano,,BO,Bolivia,South America
22507,reesebruechner,,US,United States,North America
22508,djupp,,CH,Switzerland,Europe
22509,Sizif,,RS,Serbia,Europe
22510,VaDeBo78,,,,
22511,rima7174,,SA,Saudi Arabia,Asia
22512,DMChess,,AR,Argentina,South America
22513,tommyfisher,,,,
22514,feras2015,,,,
22515,wpao,,,,
22516,skiaxtro,,,,
22517,kgbird,,US,United States,North America
22518,NDSch,,,,
22519,throwawayem,,JP,Japan,Asia
22520,omote,,,,
22521,mh1347,,IR,Iran,Asia
22522,jordo_99,,,,
22523,pokersrb,,,,
22524,nhum,,,,
22525,javichuk,,,,
22526,anatolinozka,,,,
22527,mohammad1946,,,,
22528,November_Rain,,,,
22529,bonnencontre,,,,
22530,Tigerwinden,,DE,Germany,Europe
22531,pame17,,CR,Costa Rica,North America
22532,thekillerX,,,,
22533,manabulentes,,,,
22534,zeus2761,,CO,Colombia,South America
22535,OG_Kyle,,,,
22536,Knightcastle,,,,
22537,emataran,,IT,Italy,Europe
22538,TomHanks,,,,
22539,jomanug,,,,
22540,Beginner73,,,,
22541,loock,,,,
22542,Gugoslav,,,,
22543,hapachess,,,,
22544,mickymax,,,,
22545,italemi,,,,
22546,salvadorbarca,,ES,Spain,Europe
22547,Sasoke,,,,
22548,Bodinho,,,,
22549,drcabezas,,EC,Ecuador,South America
22550,poisedThunder591,,,,
22551,Paupara,,,,
22552,ChessPorn,,,,
22553,Antivole,,FR,France,Europe
22554,reygolfo,,,,
22555,mrmanish1,,,,
22556,medotvrd,,AT,Austria,Europe
22557,lipp82,,,,
22558,Giraldo_jose,,,,
22559,Pumuckl,,DE,Germany,Europe
22560,Qamardeen,,PK,Pakistan,Asia
22561,enter4ever,,US,United States,North America
22562,Kacziba,,,,
22563,dncky,,,,
22564,portakal0001,,,,
22565,lazar1984,,,,
22566,JF4,,,,
22567,Ypsilon,,JP,Japan,Asia
22568,TheFalconer,,,,
22569,oscar-manuel-alho,,,,
22570,RamiroCussi,,AR,Argentina,South America
22571,drum28,,BR,Brazil,South America
22572,SnDnRnR,,,,
22573,SELVIRSMM,,,,
22574,kuti,,TR,Turkey,Asia
22575,Denker1,,,,
22576,pipo1,,,,
22577,Flieg777,,,,
22578,Mich59eliot,,,,
22579,fonsoo55,,,,
22580,arnold_737,,,,
22581,sohrab1656,,,,
22582,kostas_81,,GR,Greece,Europe
22583,acke1966,,,,
22584,Zerst,,,,
22585,iiilr,,,,
22586,bilbobalboa,,GB,United Kingdom,Europe
22587,moremax,,,,
22588,roki4,,DE,Germany,Europe
22589,JJAnavitarte,,,,
22590,micho1983,,,,
22591,sen44,,,,
22592,LaGuigne,,,,
22593,branconi,,,,
22594,asa123,,,,
22595,gizzardking,,,,
22596,pippol8,,,,
22597,trollqueen,,,,
22598,shirin2087,,,,
22599,wuju-uju,,,,
22600,shopbars,,,,
22601,ericbsantana,,BR,Brazil,South America
22602,vedran6,,,,
22603,Donpirata,,,,
22604,pingopb,,,,
22605,tanek93,,,,
22606,ArashRad,,,,
22607,PhalanxAugsburg,,,,
22608,ru333,,RU,Russia,Europe
22609,aldo73110,,,,
22610,Bhuwan,,NP,Nepal,Asia
22611,Rinat19,,,,
22612,elroyde,,,,
22613,armen63,,,,
22614,matias2032,,,,
22615,FaithNoMore,,,,
22616,SALVA55,,ES,Spain,Europe
22617,zerdejajedrez,,ES,Spain,Europe
22618,toyn,,,,
22619,Muhamedd,,,,
22620,J--p,,,,
22621,enelchino,,,,
22622,Mozartus,CM,AR,Argentina,South America
22623,sjur,,,,
22624,petechess,,,,
22625,victoralberto20,,EC,Ecuador,South America
22626,thoradin,,,,
22627,simonant,,,,
22628,CASO31,,,,
22629,ajshay,,,,
22630,mahmut_21,,,,
22631,Tegretol,,,,
22632,AlaskanMalemute,,ES,Spain,Europe
22633,Magic_Pawn,,,,
22634,mostafa_salah,,,,
22635,for_fun_profan,,,,
22636,kh234,,,,
22637,Soyunperdedor,,,,
22638,ultrademon,,,,
22639,Leoniz7,,,,
22640,mamoxx,,,,
22641,SdZane,,BR,Brazil,South America
22642,rus1111,,,,
22643,Chuvak1603,,,,
22644,mossrogers,,,,
22645,ppino86,,,,
22646,ahmedmarzouq,,PS,Palestine,Asia
22647,Siganoessinquerer,,ES,Spain,Europe
22648,Cabj1997,,,,
22649,odal65,,,,
22650,GL4D0S,,,,
22651,Claudiooviedo,,,,
22652,Jayboss,,,,
22653,Sepehr-nil,,,,
22654,jstooks9,,,,
22655,pluto56,,,,
22656,Sir-John,,,,
22657,merinoff,,RU,Russia,Europe
22658,wrysk,,AU,Australia,Oceania
22659,Caino,,,,
22660,hos65,,IR,Iran,Asia
22661,ElysiumKing,,,,
22662,HowBizarre,,,,
22663,sfq22819,,,,
22664,hugoadrian,,AR,Argentina,South America
22665,NavidChess1370,,,,
22666,ajswag,,US,United States,North America
22667,Octoedro,,,,
22668,putzer1,,,,
22669,Nadsen,,,,
22670,Pat1,,,,
22671,melsugo,,,,
22672,Aksakall,,,,
22673,bluegap,,,,
22674,tigeve,,,,
22675,Alucard_Leuname,,,,
22676,yayatoure,,,,
22677,dantewing,,,,
22678,vartoon,,DE,Germany,Europe
22679,IT4L1CO,,,,
22680,Carlinhos,,,,
22681,mattila,,,,
22682,dumb_founded,,,,
22683,neo2,,,,
22684,GregoryPlayer,,PL,Poland,Europe
22685,borkon,,,,
22686,Chesskiller2016,,,,
22687,ris75,,SI,Slovenia,Europe
22688,Kagusta,,,,
22689,doctor-di,,,,
22690,stefolder,,,,
22691,scott92,,,,
22692,georgy83,,,,
22693,rotceh,,CO,Colombia,South America
22694,eduj,,,,
22695,jandirjr,,,,
22696,Goncis,,CZ,Czech Republic,Europe
22697,ssanika,,,,
22698,bjoernsen,,EU,European Union,Europe
22699,akbar99,,,,
22700,caballero1960,,,,
22701,torpeche,,ZZ,Unknown,World
22702,Midology,,,,
22703,revailon,,,,
22704,n00bkillar69,,,,
22705,fofonana,,,,
22706,minimalll,,,,
22707,coffalmelhormelhor,,,,
22708,krakrakra,,,,
22709,pmateu8,,,,
22710,Koulam,,,,
22711,Raphyniac,,,,
22712,janviking,,NO,Norway,Europe
22713,programme-zero,,FR,France,Europe
22714,Jeff1983,,FR,France,Europe
22715,winwin1,,,,
22716,sigmaphi,,AT,Austria,Europe
22717,Adelheidi,,,,
22718,miler,,,,
22719,rodrigochess1976,,,,
22720,AForgeron_2,,,,
22721,fanismihos,,,,
22722,Danman,,,,
22723,nijkerk,,,,
22724,bitterim,,,,
22725,akbar45,,,,
22726,AristideCC,,,,
22727,kriksus,,,,
22728,lambcake,,,,
22729,fasttony,,,,
22730,bob_dole_96,,,,
22731,loganfilho,,,,
22732,rafi1964,,IQ,Iraq,Asia
22733,shiro2net,,,,
22734,govnezzo,,RU,Russia,Europe
22735,luter300,,,,
22736,Mo_Chess,,,,
22737,andahuaylas2000,,,,
22738,thegoldenday,,,,
22739,woA,,,,
22740,ylym,,,,
22741,baraa,,,,
22742,laurindo,,BR,Brazil,South America
22743,tutankamoon,,,,
22744,chessmanxxx,,,,
22745,mvb,,,,
22746,edwinsnaak,,,,
22747,Ojaannestad,,,,
22748,cami4pp,,,,
22749,Ottatov,,BR,Brazil,South America
22750,Vass44,,,,
22751,TopArch,,CA,Canada,North America
22752,mdaini,,TN,Tunisia,Africa
22753,KashBuk,,,,
22754,beshai,,,,
22755,magghio,,,,
22756,tsrv77,,DE,Germany,Europe
22757,mort1952,,,,
22758,Gianuzio,,IT,Italy,Europe
22759,AM72Esp,,,,
22760,oli5679,,,,
22761,sol2016,,,,
22762,ManuelG,,,,
22763,NickMoran,,,,
22764,offensiveweapon,,,,
22765,crytough,,VU,Vanuatu,Oceania
22766,meirb123456,,,,
22767,milanzuga,,,,
22768,SonyC63,,,,
22769,wienna,,AT,Austria,Europe
22770,hasu75,,,,
22771,OLECHESS,,,,
22772,hnm123,,,,
22773,sergiopaulzp,,,,
22774,salvob,,IT,Italy,Europe
22775,BigH,,,,
22776,trovathor,,,,
22777,sonrey,,ES,Spain,Europe
22778,dapina,,,,
22779,Proba_sakk,,,,
22780,Tony731,,,,
22781,Cuatlicue,,,,
22782,jven,,,,
22783,masr_msh_omy,,,,
22784,jogadortdp,,BR,Brazil,South America
22785,ivpetrov,,RU,Russia,Europe
22786,berkecan,,,,
22787,ChessNewbie85,,,,
22788,jedzacapa,,,,
22789,MrShowdown,,,,
22790,maxmaxbets,,,,
22791,GMChavez,,US,United States,North America
22792,rockn77,,ID,Indonesia,Asia
22793,Sengir84,,,,
22794,twosquires,,,,
22795,Triva,,,,
22796,Banzai-,,UA,Ukraine,Europe
22797,GMSALEH,,IR,Iran,Asia
22798,more_hawk,,,,
22799,erdem0934,,,,
22800,Yaraminbhasi,,,,
22801,blueskyminer23,,US,United States,North America
22802,bibou95,,,,
22803,Doha-2022,,,,
22804,Pedro63,,,,
22805,xd234,,,,
22806,edouardch,,,,
22807,pleiades7,,,,
22808,tps2016,,,,
22809,carancho,,AR,Argentina,South America
22810,Exta,,,,
22811,Janitschar,,JP,Japan,Asia
22812,mfrigginj,,,,
22813,patches557,,,,
22814,VanildoDanielski,,,,
22815,agrinsoni1980,,,,
22816,garrablanca,,,,
22817,bifferspice,,,,
22818,eddy89,,,,
22819,Gilipolleces,,,,
22820,Yurito,,,,
22821,osuruc,,,,
22822,topcien,,,,
22823,stevecipriani,,,,
22824,knightattacker,,,,
22825,couakou,,FR,France,Europe
22826,Strmmnn,,,,
22827,bflz,,TR,Turkey,Asia
22828,ufufanama,,,,
22829,hukdonfoniks,,US,United States,North America
22830,nazaortega03,,,,
22831,racks,,,,
22832,Kent99,,,,
22833,smallbrain,,FR,France,Europe
22834,david864,,MX,Mexico,North America
22835,AquilaDei,,,,
22836,frankwqh,,,,
22837,rezarostaghi191,,,,
22838,elmonomasinteligente,,,,
22839,arsenije,,RS,Serbia,Europe
22840,the_rapy,,,,
22841,alvarezcorp,,PE,Peru,South America
22842,FianchettoChess,,,,
22843,setiaguna,,ID,Indonesia,Asia
22844,rafiswcc,,,,
22845,alwast,,,,
22846,Niwle,,,,
22847,CUCOLOTTO,NM,BR,Brazil,South America
22848,thizanne,,,,
22849,hasantkagaci,,,,
22850,TimofeyV97,,,,
22851,izzie26,,GB,United Kingdom,Europe
22852,kingmey,,US,United States,North America
22853,infiniteply,,,,
22854,kamideus,,PE,Peru,South America
22855,unlander33,,,,
22856,ardnag,,,,
22857,qu4rk0,,FR,France,Europe
22858,PIZOLITO,,,,
22859,Ferdidurke,,,,
22860,hamidlll,,,,
22861,Paulgrande,,,,
22862,RadicBosko77,,AW,Aruba,North America
22863,Kolly2,,US,United States,North America
22864,jgladiator,,,,
22865,Geisterhand,,,,
22866,LoveGambits,,,,
22867,beto07,,,,
22868,Kingjo81,,BR,Brazil,South America
22869,Oksana85,,RU,Russia,Europe
22870,Koquena,,,,
22871,Bripo04,,,,
22872,shahed0415,,,,
22873,Sarmenterus,,,,
22874,Yehia1978,,,,
22875,juca_br2002,,,,
22876,KarayaZgz,,,,
22877,DOMA55555,,EG,Egypt,Africa
22878,awsm_feldtz,,,,
22879,Kwiatkowski,,,,
22880,theEternal,,,,
22881,Thepolynomial,,,,
22882,anonimatop,,,,
22883,mebren,,,,
22884,claudel,,CZ,Czech Republic,Europe
22885,Andha,,NL,Netherlands,Europe
22886,radri,,,,
22887,Eyaadz16,,,,
22888,Thanh1965,,,,
22889,mateustrevisan,,,,
22890,Prahasaurus,,CZ,Czech Republic,Europe
22891,PeterPanic,,DE,Germany,Europe
22892,dedexze22,,,,
22893,amgoun,,,,
22894,mrubens289,,,,
22895,francis1004,,,,
22896,JBGIII,,US,United States,North America
22897,momo22,,,,
22898,gtarsi87,,US,United States,North America
22899,BlunderFortress,,,,
22900,felipempantoja,,,,
22901,josebroglioneto,,,,
22902,marc100,,ES,Spain,Europe
22903,bahen,,,,
22904,pime,,MX,Mexico,North America
22905,mookid12,,,,
22906,Zivojin,,,,
22907,chaneel,,,,
22908,sevyan,,FR,France,Europe
22909,cemaldinc92,,,,
22910,Behnam93,,,,
22911,Milosch,,,,
22912,TerrorOnTheBoard,,DE,Germany,Europe
22913,johnas66,,PL,Poland,Europe
22914,FelipeRO123,,MX,Mexico,North America
22915,Vastvision,,US,United States,North America
22916,priorchess,,,,
22917,Noots,,FR,France,Europe
22918,alqolikkedi,,,,
22919,Milson,,,,
22920,Chancherox,,,,
22921,Arx205,,PL,Poland,Europe
22922,djangofan,,SE,Sweden,Europe
22923,yonatan87isr,,,,
22924,blue0606,,FR,France,Europe
22925,douvic,,,,
22926,RupesLC,,,,
22927,neoxzyoshiranek,,,,
22928,purkrapek,,,,
22929,aloni90,,,,
22930,MRNOR,,,,
22931,mlc13,,,,
22932,ximonew,,,,
22933,mybuddy,,,,
22934,randstar16,,,,
22935,martindrouil,,FR,France,Europe
22936,JANISH,,RU,Russia,Europe
22937,Ecolier,,,,
22938,ak4860_ell,,,,
22939,Patjanka,,DK,Denmark,Europe
22940,Kingvillage,,BE,Belgium,Europe
22941,boardrust,,,,
22942,rakeshvishy,,,,
22943,jorgelander,,,,
22944,njamnjam,,,,
22945,afroboy99,,AR,Argentina,South America
22946,jeffos,,,,
22947,MalushJ,,,,
22948,Hrach-1985,,AM,Armenia,Asia
22949,LeRoiCafard,,,,
22950,Bizarria07,,,,
22951,Tannhauser94,,,,
22952,donetsky,,,,
22953,TSAR001,,,,
22954,robG,,,,
22955,Batteruno,,,,
22956,Pro555,,,,
22957,digger50,,AT,Austria,Europe
22958,algomas,,ES,Spain,Europe
22959,Juyan2900,,,,
22960,lucho_mons,,,,
22961,tonypons,,,,
22962,papaifael,,,,
22963,pimk8,,,,
22964,bowyer,,,,
22965,rizz64,,,,
22966,WILLFORVictory,,,,
22967,LovelyKnights,,,,
22968,mus1964,,,,
22969,Calinette,,,,
22970,cesarlbt,,,,
22971,Guti22,,,,
22972,kkt123,,BG,Bulgaria,Europe
22973,arnii,,,,
22974,jjjason99,,US,United States,North America
22975,pacoben,,,,
22976,caspardar,,,,
22977,LarsOve,,,,
22978,convalescentcircles,,US,United States,North America
22979,JoseAntonio21,,,,
22980,luion,,MX,Mexico,North America
22981,Riuuuuuu,,,,
22982,pcaspary,,,,
22983,slishrick,,,,
22984,rodaco,,,,
22985,NewtonJr,,BR,Brazil,South America
22986,mvdvaerd,,,,
22987,kondo,,,,
22988,Bishop26,,,,
22989,my2000,,,,
22990,goliath12,,,,
22991,kraoight31,,,,
22992,orion5000,,AR,Argentina,South America
22993,Achilles23,,US,United States,North America
22994,Ratdegou,,FR,France,Europe
22995,lucianobonfico,,AR,Argentina,South America
22996,Bako80,,,,
22997,Yamaha002,,,,
22998,counterchess,,,,
22999,INCORREGIVLE,,,,
23000,MagicHands,,,,
23001,dakine144,,,,
23002,MMZ,,,,
23003,rubenss82,,,,
23004,TonganChess,,,,
23005,Karim-Eastman,,EG,Egypt,Africa
23006,PaulRdy,,DE,Germany,Europe
23007,murat585858,,,,
23008,geitjuh,,,,
23009,tctiger,,,,
23010,Tutankamura,,,,
23011,wojo85PL,,,,
23012,Bobbyy,,,,
23013,bran69,,,,
23014,GMyihe,,,,
23015,pavaso,,NL,Netherlands,Europe
23016,Ialuxt,,,,
23017,angkor,,,,
23018,mistborn,,CA,Canada,North America
23019,fotisevich,,,,
23020,davivi,,,,
23021,Xotic1,,,,
23022,LearingKing,,,,
23023,docseth,,,,
23024,mn46100,,,,
23025,EL_Pepe,,,,
23026,vvladimir01,,,,
23027,ChessTimF,,,,
23028,Ahmed7777,,,,
23029,Jhpm,,,,
23030,HannibalsTea,,,,
23031,lorentzv,,,,
23032,Gurli,,,,
23033,tishasv,,UA,Ukraine,Europe
23034,Arley251,,,,
23035,Vlctor3million,,,,
23036,LILAMADAN,,,,
23037,matfrost045,,,,
